"Problem saving the collection, aborting. Error: %s","Probleem tijdens laden van de collectie, waardoor de bewerking werd afgebroken. Fout: %s"
"Required","Vereist"
"Saved","Opgeslagen"
"Saved %d record(s).","%d record(s) opgeslagen."
"Scope must not be changed, because the attribute is used in configurable products.","Scope mag niet worden gewijzigd omdat het attribuut gebruikt wordt in configureerbare producten."
"System","Systeem"
"Text Area","Tekstvak"
"Text Field","Tekstveld"
"The attribute code '%s' is reserved by system. Please try another attribute code.","Deze attribuutcode '%s' is gereserveerd door het systeem. Probeer een andere attribuutcode."
"The attribute code '%s' is reserved by system. Please, try another attribute code.","Deze attribuutcode '%s' is gereserveerd door het systeem. Probeer een andere attribuutcode."
"The value of attribute %s must be unique.","De waarde van attribuut %s dient uniek te zijn."
"The value of attribute %s"" must be unique.","De waarde van attribuut %s"" dient uniek te zijn."
"This attribute is used in configurable products.","Deze attribuut wordt gebruikt in configureerbare producten."
"URL","URL"
"Unique Value","Unieke waarde"
"Unique Value (not shared with other products)","Unieke waarde (wordt niet gedeeld met andere producten)"
"Unknown parameter","Onbekende parameter"
"Unknown parameter.","Onbekende parameter"
"Valid store_id is expected!","Er wordt een geldige store_id verwacht!"
"Valid store_id is expected.","Er wordt een geldige store_id verwacht."
"Value of attribute %s"" must be unique","Waarde van attribuut “%s”  moet uniek zijn"
"Values Required","Waarden vereist"
"Wrong attribute ID","Onjuiste attribuut-ID"
"Wrong attribute ID.","Onjuiste attribuut-ID."
"Wrong attribute group ID","Onjuiste attribuutgroep-ID"
"Wrong attribute group ID.","Onjuiste attribuutgroep-ID."
"Wrong attribute set ID","Onjuiste attributenset-ID"
"Wrong attribute set ID.","Onjuiste attributenset-ID."
"Wrong entity ID","Onjuiste entiteit-ID"
"Wrong entity ID.","Onjuiste entiteit-ID."
"Yes","Ja"
"Yes/No","Ja/Nee"
