"Machinable","Machinaal"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Maximum pakketgewicht (Vraag uw transportbedrijf naar het maximaal toegestane pakketgewicht a.u.b.)"
"Media Mail","Mediapost"
"Medical express","Medical express"
"Medium Express Box","Medium Express Box"
"Merchandise","Merchandise"
"Meter Number","Meter Number"
"Minimum Order Amount for Free Shipping","Minimum bestelbedrag voor franco verzending"
"Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)","Minimum Pakket Gewicht (neem contact op met uw logistieke dienstverlener om dit te achterhalen)"
"Mode","Type"
"National Freight","National Freight"
"Next Afternoon","Morgenmiddag"
"Next Day Air","Morgen per luchtpost"
"Next Day Air Early AM","Morgenvroeg per luchtvracht"
"Next Day Air Early AM Letter","Morgenvroeg per luchtpost"
"Next Day Air Intra (Puerto Rico)","Next Day Air Intra (Puerto Rico)"
"Next Day Air Letter","Morgen per luchtpost"
"Next Day Air Saver","Volgende dag met besparing"
"Next Day Air Saver Letter","Volgende dag luchtpost met besparing"
"No","Nee"
"No packages for request","No packages for request"
"Non Documents","Non Documents"
"Non documents","Non documents"
"Non-rectangular","Niet rechthoekig"
"None","Geen"
"Not Required","Not Required"
"Order","Bestelling"
"Order #%s","Bestelling %s"
"Origin of the Shipment","Oorsprong van verzending"
"Origin serviceAreaCode is missing","Origin serviceAreaCode is missing"
"Other","Andere"
"Others","Others"
"PAK","PAK"
"Package","Pakket"
"Package Description","Beschrijving van het pakket"
"Package content is missing","Package content is missing"
"Packages Request Type","Packages Request Type"
"Packaging","Verpakking"
"Pallet","Pallet"
"Parcel","Pakket"
"Parcel Post","Pakketpost"
"Password","Wachtwoord"
"Pickup Method","Afhaalwijze"
"Piece Id barcode is missing","Piece Id barcode is missing"
"Piece number information is missing","Piece number information is missing"
"Please make sure to use only digits here. No dashes are allowed.","Gebruik alleen cijfers a.u.b. Streepjes zijn niet toegestaan."
"Please, specify origin country","Please, specify origin country"
"Pounds","500 gram"
"Priority Mail","Priority Post"
"Priority Overnight","Priority Overnight"
"Product content code is invalid","Product content code is invalid"
"Product name is missing","Product name is missing"
"Receiver","Ontvanger"
"Rectangular","Rechthoekig"
"Reference code is missing","Reference code is missing"
