"The Secret Code is not properly configured","De ICEPAY Secret Code is niet correct ingesteld"
"The default merchant is properly configured","De standaard merchant is goed ingesteld"
"The following URLs are generated to be used to create your ICEPAY Merchant account, these are for copy-paste purposes and cannot be changed.","De volgende URLs zijn gegenereerd om te gebruiken in het ICEPAY Merchant account, deze zijn enkel voor copy-paste doeleinden en kunnen niet aangepast worden."
"The generated URL layout is functioning properly.","De gegenereerde URL opmaak werkt naar behoren."
"The order has been cancelled","De bestelling is geannuleerd"
"The stored SOAP merchant data does not exist or does not contain data","De opgeslagen SOAP merchant data bestaat niet of bevat geen data"
"This payment method is not activated for this merchant ID.","Deze betaalmethode is niet geactiveerd voor de gekoppelde merchant-ID."
"This payment method is not activated, please try a different payment method.","Deze betaalmethode is niet geactiveerd, probeer het aub opnieuw met een andere betaalmethode."
"This payment method is not activated.","Deze betaalmethode is niet actief."
"This payment method requires an additional fee.","Er geldt een toeslag voor het gebruik van deze betaalmethode."
"User country select","Landkeuze door gebruiker"
"Wallie-card: Default Wallie Card MerchantID","Wallie Card"
"Wire Transfer: Wire transfer","Bank Overschrijving"
"Writable directories","Schrijfbare mappen"
"You are unable to use this payment method, the required currency does not match. This paymentmethod is only available for %s.","Deze betaalmethode kan niet gebruikt worden. Deze betaalmethode is enkel beschikbaar voor de volgende valuta: %s."
"You will be charged an extra fee of %s.","Er wordt een toeslag bijgerekend van %s."
"You will be redirected to the payment page after completing the order.","U wordt verwezen naar de betaalpagina na het plaatsen van de order."
"[ICEPAY] Chargeback","[ICEPAY] Chargeback"
"[ICEPAY] Completed","[ICEPAY] Voltooid"
"[ICEPAY] Error","[ICEPAY] Fout"
"[ICEPAY] Open","[ICEPAY] Open"
"[ICEPAY] Pending","[ICEPAY] NEEDS-CHANGING"
"[ICEPAY] Preparing","[ICEPAY] gereed maken..."
"[ICEPAY] Refund","[ICEPAY] Refund"
"fee","toeslag"
"iDEAL: ABN AMRO","iDeal: ABN-Amro Bank"
"iDEAL: ASN Bank","iDeal: ASN Bank"
"iDEAL: Fortis","iDeal: Fortis Bank"
"iDEAL: Friesland Bank","iDeal: Friesland Bank"
"iDEAL: ING","iDeal: ING Bank"
"iDEAL: Rabobank","iDeal: Rabobank"
"iDEAL: SNS Bank","iDeal: SNS Bank"
"iDEAL: SNS Regio Bank","iDeal: SNS RegioBank"
"iDEAL: Triodos Bank","iDeal: Triodos Bank"
