"Invalid alias, already exists in joint attributes","Ongeldige alias, bestaat al in gejoinde attributen"
"Invalid attribute name: %s","Ongeldige attribuutnaam: %s"
"Invalid attribute requested: %s","Ongeldig attribuut opgevraagd: %s"
"Invalid attribute type","Ongeldig attribuuttype"
"Invalid character encountered in increment ID: %s","Ongeldig teken in oplopend ID: %s"
"Invalid date","Ongeldige datum"
"Invalid default date","Ongeldige standaard datum"
"Invalid default decimal value","Ongeldige standaard decimale waarde"
"Invalid entity specified","Ongeldige entiteit opgegeven"
"Invalid entity supplied.","Ongeldige entiteit opgegeven."
"Invalid entity supplied: %s","Ongeldige entiteit opgegeven: %s"
"Invalid entity type","Ongeldig entiteittype"
"Invalid entity_id, skipping the record.","Ongeldige entity-id, record wordt overgeslagen."
"Invalid entity_type specified: %s","Ongeldig entity-type opgegeven: %s"
"Invalid foreign key","Ongeldige referentiesleutel"
"Invalid form type.","Ongeldig formuliertype."
"Invalid joint fields","Invalid joint fields"
"Invalid store specified","Ongeldige winkel opgegeven"
"Invalid type given. String expected","Invalid type given. String expected"
"Joined field with this alias is already declared","Gekoppeld veld met deze alias bestaat al"
"Joint field or attribute expression with this alias is already declared","Joint field or attribute expression with this alias is already declared"
"Letters","Letters"
"Letters (a-z, A-Z) or Numbers (0-9)","Letters (a-z, A-Z) of cijfers (0-9)"
"Loaded %d records","%d records geladen"
"Maximum length of attribute code must be less then %s symbols","Maximale lengte of attribuutcode moet minder zijn dan %s symbolen."
"Multiple Select","Meervoudige selectie"
"No","Nee"
"No options found in config node %s","Geen opties gevonden in config node %s"
"None","Geen"
"Not shared with other products","Niet gedeeld met andere producten"
"Problem loading the collection, aborting. Error: %s","Probleem tijdens laden van de collectie, waardoor de bewerking werd afgebroken. Fout: %s"
"Problem saving the collection, aborting. Error: %s","Probleem tijdens laden van de collectie, waardoor de bewerking werd afgebroken. Fout: %s"
"Required","Vereist"
"Saved %d record(s).","%d record(s) opgeslagen."
"Source model ""%s"" not found for attribute ""%s""","Source model ""%s"" not found for attribute ""%s"""
"System","Systeem"
"Text Area","Tekstvak"
"Text Field","Tekstveld"
"The attribute code \'%s\' is reserved by system. Please try another attribute code","The attribute code \'%s\' is reserved by system. Please try another attribute code"
"The value of attribute ""%s"" must be unique","The value of attribute ""%s"" must be unique"
"The value of attribute ""%s"" must be unique.","De waarde van attribuut ""%s"" dient uniek te zijn."
"This attribute is used in configurable products","This attribute is used in configurable products"
"URL","URL"
"Unique Value","Unieke waarde"
"Unique Value (not shared with other products)","Unieke waarde (wordt niet gedeeld met andere producten)"
"Unknown parameter","Onbekende parameter"
"Values Required","Waarden vereist"
"Wrong attribute group ID","Onjuiste attribuutgroep-ID"
"Wrong attribute set ID","Onjuiste attributenset-ID"
"Wrong entity ID","Onjuiste entiteit-ID"
"Wrong type definition for %s","Wrong type definition for %s"
"Yes","Ja"
"Yes/No","Ja/Nee"
